Order Date,Category,Region,Quantity,Sales,Profit
2023-04-18,Office Supplies,West,13,658.9,231.25
2023-04-19,Furniture,East,8,2997.3,-393.84
2023-04-19,Technology,West,10,6080.66,1461.82
2023-04-19,Office Supplies,Central,10,785.61,326.2
2023-04-19,Office Supplies,Central,13,560.37,97.1
2023-04-19,Technology,East,2,685.98,213.64
2023-04-19,Furniture,East,3,1004.73,9.36
2023-04-19,Office Supplies,West,14,531.76,249.27
2023-04-20,Office Supplies,West,12,1073.79,330.35
2023-04-20,Technology,South,5,4781.51,418.78
2023-04-20,Office Supplies,East,1,66.39,24.09
2023-04-20,Technology,West,13,8403.23,1101.05
2023-04-20,Office Supplies,South,2,214.52,35.14
2023-04-20,Furniture,Central,3,1381.87,-361.38
2023-04-20,Technology,West,1,872.73,191.48
2023-04-21,Technology,East,5,1633.63,339.8
2023-04-21,Furniture,South,2,721.04,169.1
2023-04-21,Furniture,South,14,5874.04,1334.54
2023-04-21,Technology,Central,14,7802.42,1842.95
2023-04-22,Technology,Central,3,1144.63,274.47
2023-04-22,Technology,Central,2,1170.54,347.83
2023-04-22,Furniture,East,14,2632.16,693.78
2023-04-22,Technology,East,3,2385.8,439.83
2023-04-22,Furniture,South,9,4773.67,1377.48
2023-04-22,Office Supplies,South,7,580.0,150.9
2023-04-22,Office Supplies,East,5,476.63,168.3
2023-04-23,Technology,Central,11,5461.99,1026.58
2023-04-23,Technology,West,10,5291.2,962.65
2023-04-23,Furniture,West,6,2277.88,433.88
2023-04-23,Furniture,East,9,3740.83,606.99
2023-04-23,Office Supplies,Central,11,440.88,106.91
2023-04-24,Furniture,South,4,2306.65,361.94
2023-04-24,Technology,West,11,6036.31,2025.67
2023-04-24,Furniture,West,7,3184.88,-572.84
2023-04-24,Office Supplies,West,7,428.02,150.03
2023-04-24,Furniture,South,1,488.38,108.66
2023-04-24,Office Supplies,West,10,710.52,159.39
2023-04-24,Technology,East,9,5503.26,612.7
2023-04-24,Furniture,West,2,371.57,137.9
2023-04-25,Technology,West,2,740.66,173.06
2023-04-25,Furniture,East,2,936.03,89.59
2023-04-25,Technology,South,4,3455.69,358.48
2023-04-25,Furniture,South,5,2617.59,-77.41
2023-04-25,Furniture,West,7,3668.25,1334.22
2023-04-25,Technology,West,4,1833.12,213.71
2023-04-25,Technology,West,10,5356.83,1679.38
2023-04-25,Furniture,East,6,905.96,253.33
2023-04-25,Furniture,East,2,768.33,104.88
2023-04-25,Furniture,East,10,3854.37,-272.84
2023-04-26,Furniture,East,2,648.54,75.25
2023-04-26,Technology,West,11,10572.19,1946.84
2023-04-26,Office Supplies,West,12,604.6,168.73
2023-04-26,Technology,South,9,5937.9,1097.31
2023-04-26,Furniture,West,14,6253.42,-327.61
2023-04-26,Technology,Central,8,4490.3,1932.67
2023-04-26,Technology,Central,2,1664.98,555.86
2023-04-26,Furniture,West,9,5311.05,995.31
2023-04-27,Office Supplies,South,1,88.9,20.73
2023-04-27,Technology,Central,11,6101.43,832.66
2023-04-27,Technology,East,2,1807.06,334.84
2023-04-27,Technology,South,6,1918.7,438.8
2023-04-27,Furniture,South,2,440.23,198.83
2023-04-27,Furniture,South,11,6342.14,2487.16
2023-04-28,Furniture,Central,1,471.44,39.61
2023-04-28,Office Supplies,East,2,92.77,28.62
2023-04-28,Furniture,West,11,4233.79,309.49
2023-04-28,Furniture,West,3,1279.82,81.43
2023-04-28,Office Supplies,Central,14,633.68,199.63
2023-04-28,Furniture,East,12,9271.16,2270.49
2023-04-29,Office Supplies,East,5,448.28,99.45
2023-04-29,Office Supplies,East,13,1106.22,418.5
2023-04-29,Furniture,South,14,4424.73,-375.58
2023-04-29,Office Supplies,Central,4,391.84,128.86
2023-04-29,Technology,West,14,10556.62,-14.85
2023-04-29,Office Supplies,East,14,631.15,150.9
2023-04-29,Furniture,West,2,822.47,322.69
2023-04-29,Furniture,East,1,165.52,43.75
2023-04-29,Technology,West,14,11254.16,3668.05
2023-04-29,Furniture,South,8,3306.81,1220.31
2023-04-30,Technology,West,7,5438.18,1098.95
2023-04-30,Furniture,South,1,456.46,171.05
2023-04-30,Technology,South,8,4184.39,1101.89
2023-04-30,Technology,South,5,4698.02,-375.82
2023-04-30,Furniture,West,8,2827.55,352.55
2023-04-30,Technology,East,14,8594.78,-194.9
2023-04-30,Office Supplies,West,3,110.14,25.51
2023-04-30,Office Supplies,South,2,127.65,51.09
2023-04-30,Office Supplies,West,9,666.45,173.86
2023-04-30,Technology,West,6,3633.88,874.83
2023-05-01,Technology,South,8,8154.65,1165.51
2023-05-01,Furniture,East,3,1357.43,-101.26
2023-05-01,Furniture,East,5,1861.54,112.61
2023-05-01,Technology,South,13,10074.92,3522.91
2023-05-01,Technology,Central,13,12455.85,3610.08
2023-05-01,Office Supplies,Central,1,62.08,17.25
2023-05-01,Technology,Central,7,4746.52,1172.75
2023-05-01,Furniture,Central,4,1340.3,409.52
2023-05-01,Furniture,West,14,2895.69,448.83
2023-05-01,Technology,East,13,14085.22,4962.56
2023-05-02,Furniture,West,1,289.82,117.12
2023-05-02,Furniture,South,2,603.21,121.04
2023-05-02,Technology,South,13,7329.53,1524.81
2023-05-02,Furniture,East,7,1843.04,474.43
2023-05-02,Office Supplies,Central,5,346.22,53.04
2023-05-03,Technology,East,4,1355.34,392.19
2023-05-03,Technology,East,5,4136.46,1591.17
2023-05-03,Technology,South,5,5212.01,1241.56
2023-05-03,Office Supplies,South,9,903.19,266.92
2023-05-03,Office Supplies,West,11,1062.51,520.72
2023-05-03,Office Supplies,East,4,97.44,17.74
2023-05-03,Furniture,South,7,2561.56,877.14
2023-05-03,Furniture,West,3,1865.73,184.99
2023-05-03,Furniture,West,7,4427.85,862.4
2023-05-03,Technology,West,2,948.45,257.28
2023-05-03,Technology,South,12,6802.41,589.0
2023-05-03,Technology,East,6,3674.44,1404.87
2023-05-04,Furniture,Central,14,6116.26,2320.44
2023-05-04,Office Supplies,South,12,1555.42,487.8
2023-05-04,Technology,Central,8,2853.03,931.1
2023-05-05,Technology,West,13,6713.13,631.56
2023-05-05,Furniture,Central,14,4803.04,1593.97
2023-05-05,Office Supplies,South,1,66.45,24.35
2023-05-05,Technology,South,4,2977.04,941.53
2023-05-05,Furniture,Central,11,6800.09,229.77
2023-05-05,Furniture,East,3,1972.55,-370.21
2023-05-06,Furniture,Central,6,3440.86,884.54
2023-05-06,Office Supplies,West,14,448.69,104.57
2023-05-06,Furniture,Central,13,5789.08,1965.1
2023-05-06,Furniture,East,11,5678.01,-878.11
2023-05-07,Technology,West,10,10986.8,2331.23
2023-05-07,Office Supplies,West,10,657.92,138.34
2023-05-07,Technology,West,8,6920.4,1493.4
2023-05-07,Furniture,East,13,6178.47,858.48
2023-05-07,Furniture,West,8,2147.19,575.69
2023-05-08,Technology,East,4,1505.58,229.52
2023-05-08,Furniture,Central,6,2341.65,133.62
2023-05-08,Office Supplies,South,9,461.22,89.64
2023-05-08,Technology,Central,8,5840.23,169.27
2023-05-08,Office Supplies,South,11,608.97,183.95
2023-05-08,Furniture,West,11,3593.3,106.42
2023-05-08,Furniture,South,6,2464.33,291.42
2023-05-09,Technology,South,13,1482.45,360.29
2023-05-09,Furniture,South,8,3249.86,-183.64
2023-05-09,Technology,East,4,1383.08,27.39
2023-05-09,Office Supplies,Central,3,140.45,44.4
2023-05-09,Office Supplies,South,9,653.69,107.43
2023-05-09,Office Supplies,West,4,167.84,23.17
2023-05-09,Technology,East,3,2878.77,1082.85
2023-05-09,Office Supplies,Central,14,1021.86,494.01
2023-05-09,Office Supplies,South,14,1582.62,663.2
2023-05-09,Technology,Central,3,2868.06,197.19
2023-05-09,Office Supplies,West,13,1162.37,170.89
2023-05-09,Office Supplies,South,6,471.03,86.67
2023-05-09,Technology,Central,7,7443.61,952.67
2023-05-09,Office Supplies,South,14,660.66,251.13
2023-05-10,Technology,West,3,1619.52,244.68
2023-05-10,Technology,Central,2,1847.6,396.9
2023-05-10,Furniture,East,13,5873.74,-1464.79
2023-05-10,Technology,West,13,8272.37,2608.55
2023-05-10,Office Supplies,Central,14,554.03,132.28
2023-05-10,Furniture,West,1,82.23,14.04
2023-05-10,Furniture,Central,10,4260.65,-232.61
2023-05-10,Technology,West,1,614.53,75.08
2023-05-11,Technology,East,13,8082.07,1752.21
2023-05-11,Office Supplies,East,12,765.57,238.41
2023-05-11,Technology,West,1,820.9,189.98
2023-05-11,Technology,Central,10,9479.68,1159.01
2023-05-11,Furniture,South,11,6233.79,-648.27
2023-05-11,Office Supplies,West,12,209.91,37.34
2023-05-11,Technology,West,1,736.23,70.15
2023-05-11,Furniture,Central,7,1924.0,-48.04
2023-05-12,Furniture,West,3,1566.66,196.01
2023-05-12,Office Supplies,West,4,141.9,48.32
2023-05-12,Technology,South,7,2746.63,382.7
2023-05-12,Office Supplies,East,11,889.43,263.28
2023-05-12,Technology,East,8,4911.89,774.17
2023-05-12,Office Supplies,South,13,1279.49,229.69
2023-05-12,Furniture,East,11,2408.41,16.4
2023-05-12,Furniture,Central,8,1309.67,26.44
2023-05-12,Technology,West,14,5968.1,964.11
2023-05-12,Office Supplies,West,1,50.07,17.71
2023-05-12,Technology,Central,1,469.09,86.34
2023-05-13,Office Supplies,East,12,915.11,303.2
2023-05-13,Office Supplies,Central,11,580.57,189.61
2023-05-13,Technology,South,13,10136.94,311.94
2023-05-13,Technology,South,7,6219.61,300.36
2023-05-13,Office Supplies,South,4,463.12,92.86
2023-05-13,Technology,East,3,2207.49,261.81
2023-05-13,Office Supplies,Central,6,119.93,53.91
2023-05-14,Technology,Central,9,5542.35,1566.3
2023-05-14,Technology,Central,11,7280.11,1862.5
2023-05-14,Furniture,West,12,3626.11,875.7
2023-05-14,Furniture,East,2,667.2,92.83
2023-05-14,Technology,East,8,5058.14,300.09
2023-05-14,Furniture,West,9,2555.03,295.43
2023-05-14,Office Supplies,Central,2,139.71,31.36
2023-05-15,Office Supplies,South,4,427.79,166.56
2023-05-15,Office Supplies,West,3,269.2,29.32
2023-05-15,Furniture,Central,7,4225.62,753.11
2023-05-15,Furniture,Central,1,83.73,-13.64
2023-05-16,Office Supplies,South,3,302.52,94.26
2023-05-16,Technology,South,9,5271.23,1229.9
2023-05-16,Technology,East,7,6683.54,1274.38
2023-05-17,Furniture,Central,12,2757.41,801.01
2023-05-17,Office Supplies,East,2,30.61,9.47
2023-05-17,Furniture,West,2,472.68,141.42
2023-05-17,Office Supplies,East,7,483.6,153.6
2023-05-17,Technology,Central,2,1360.11,267.97
2023-05-17,Office Supplies,East,13,1403.25,404.1
2023-05-17,Furniture,East,10,4709.83,1075.29
2023-05-17,Furniture,West,8,2974.07,1497.63
2023-05-18,Office Supplies,East,7,346.45,93.57
2023-05-18,Furniture,South,10,1826.73,662.27
2023-05-18,Office Supplies,West,11,1229.95,521.37
2023-05-19,Technology,Central,8,3418.8,474.65
2023-05-19,Office Supplies,East,8,763.1,233.15
2023-05-19,Furniture,East,8,2175.2,-355.24
2023-05-19,Furniture,East,7,2608.26,-188.02
2023-05-19,Technology,West,8,3858.62,490.26
2023-05-20,Technology,West,9,5138.82,560.31
2023-05-20,Technology,Central,4,3309.63,975.21
2023-05-20,Technology,East,5,1296.04,388.25
2023-05-20,Technology,West,4,784.19,142.55
2023-05-20,Office Supplies,South,5,586.16,169.7
2023-05-20,Furniture,West,13,3018.83,823.3
2023-05-21,Furniture,Central,9,4427.71,1073.99
2023-05-21,Furniture,West,9,2685.9,378.64
2023-05-21,Office Supplies,East,8,761.48,217.38
2023-05-21,Technology,Central,10,2269.79,913.04
2023-05-22,Office Supplies,East,7,173.82,42.77
2023-05-22,Furniture,West,10,1871.69,881.44
2023-05-22,Technology,Central,9,6335.01,1310.93
2023-05-22,Office Supplies,West,4,298.76,94.6
2023-05-22,Office Supplies,East,10,690.79,148.57
2023-05-22,Furniture,Central,1,523.83,17.09
2023-05-23,Technology,East,7,6579.54,2243.26
2023-05-23,Furniture,South,11,5424.24,410.01
2023-05-23,Office Supplies,South,8,425.01,141.91
2023-05-23,Technology,East,12,9204.49,1744.84
2023-05-23,Office Supplies,Central,3,337.63,72.54
2023-05-23,Furniture,West,8,3844.04,1515.63
2023-05-23,Furniture,South,1,371.04,-34.54
2023-05-23,Office Supplies,Central,7,398.06,160.46
2023-05-23,Office Supplies,West,1,37.27,10.93
2023-05-23,Technology,West,14,5163.66,1206.15
2023-05-23,Furniture,West,13,4847.43,-88.7
2023-05-23,Furniture,East,11,2543.54,694.08
2023-05-23,Furniture,Central,4,1327.81,360.21
2023-05-24,Technology,East,10,6133.04,1541.93
2023-05-24,Technology,South,1,197.14,61.9
2023-05-24,Office Supplies,West,1,70.28,10.43
2023-05-24,Technology,East,8,640.68,37.02
2023-05-24,Office Supplies,West,5,282.53,88.28
2023-05-25,Office Supplies,East,11,854.21,273.12
2023-05-25,Office Supplies,Central,7,499.61,186.19
2023-05-25,Office Supplies,West,10,626.24,182.81
2023-05-25,Office Supplies,West,3,207.37,86.59
2023-05-25,Furniture,West,2,699.95,167.15
2023-05-25,Office Supplies,South,12,778.11,298.68
2023-05-25,Technology,Central,3,2858.28,526.44
2023-05-25,Furniture,South,11,4334.93,576.63
2023-05-25,Furniture,Central,5,1579.3,-214.5
2023-05-25,Technology,South,13,8045.55,2827.43
2023-05-25,Furniture,West,9,4528.77,1312.27
2023-05-26,Technology,Central,1,836.27,263.91
2023-05-26,Technology,West,6,5495.21,2439.74
2023-05-26,Office Supplies,South,12,1099.4,498.89
2023-05-26,Technology,East,7,5469.08,1567.3
2023-05-26,Technology,East,1,238.27,57.49
2023-05-26,Technology,South,6,4338.62,828.35
2023-05-26,Technology,South,11,143.0,38.04
2023-05-26,Technology,West,8,5807.43,2757.82
2023-05-26,Furniture,East,11,2397.18,30.73
2023-05-27,Furniture,South,2,200.63,35.14
2023-05-27,Technology,East,4,3316.04,585.44
2023-05-27,Furniture,Central,11,4360.21,-742.72
2023-05-27,Office Supplies,Central,3,156.04,57.25
2023-05-27,Office Supplies,South,2,211.08,62.29
2023-05-27,Furniture,Central,1,308.42,-95.83
2023-05-28,Office Supplies,South,14,232.41,51.95
2023-05-28,Furniture,East,7,1966.96,-95.39
2023-05-28,Furniture,East,11,4298.27,507.29
2023-05-28,Technology,East,8,5636.82,1474.12
2023-05-29,Technology,West,7,7059.62,1619.33
2023-05-29,Furniture,South,8,3263.75,1327.03
2023-05-29,Furniture,Central,5,2244.48,706.17
2023-05-29,Office Supplies,South,2,206.71,58.01
2023-05-30,Technology,West,10,10301.71,2522.51
2023-05-30,Technology,West,14,8371.08,3339.13
2023-05-30,Technology,Central,2,713.26,233.41
2023-05-30,Office Supplies,East,9,713.94,161.82
2023-05-30,Office Supplies,West,1,71.81,28.25
2023-05-30,Technology,Central,2,1048.59,206.73
2023-05-31,Technology,South,1,327.83,17.46
2023-05-31,Furniture,West,7,2201.53,218.62
2023-05-31,Technology,East,11,4765.91,629.15
2023-05-31,Technology,East,13,9287.72,863.46
2023-05-31,Office Supplies,Central,13,238.56,97.41
2023-05-31,Office Supplies,East,8,767.34,364.95
2023-05-31,Furniture,West,5,1519.29,325.31
2023-05-31,Office Supplies,Central,9,282.53,69.72
2023-05-31,Technology,East,7,1746.41,416.73
2023-05-31,Office Supplies,East,1,67.99,27.26
2023-05-31,Furniture,Central,12,3816.94,-56.26
2023-05-31,Technology,South,2,1174.56,276.26
2023-05-31,Office Supplies,East,4,186.09,68.55
2023-05-31,Furniture,West,6,2003.46,-649.16
2023-06-01,Office Supplies,West,3,214.65,55.45
2023-06-01,Furniture,Central,14,6671.98,1229.76
2023-06-01,Furniture,Central,4,1825.55,525.36
2023-06-01,Office Supplies,East,3,167.38,40.61
2023-06-01,Office Supplies,West,1,90.25,14.41
2023-06-02,Furniture,West,4,1570.46,437.12
2023-06-02,Furniture,South,14,7679.36,-270.87
2023-06-02,Office Supplies,South,1,87.85,30.58
2023-06-02,Office Supplies,South,9,379.52,76.48
2023-06-02,Technology,Central,10,11856.56,1840.36
2023-06-03,Office Supplies,South,13,654.68,134.43
2023-06-03,Technology,East,11,143.0,14.58
2023-06-04,Office Supplies,South,4,227.99,73.39
2023-06-04,Technology,West,1,698.33,184.09
2023-06-04,Technology,East,10,2870.95,743.96
2023-06-04,Furniture,Central,14,7854.23,1116.08
2023-06-04,Technology,South,7,4062.42,524.55
2023-06-04,Furniture,West,6,2452.81,673.62
2023-06-04,Technology,Central,8,4394.93,751.36
2023-06-04,Technology,East,3,833.95,127.05
2023-06-04,Furniture,South,13,2908.94,-422.31
2023-06-04,Furniture,Central,3,1250.94,-211.86
2023-06-05,Technology,South,1,376.6,38.5
2023-06-05,Technology,West,2,930.84,287.82
2023-06-05,Technology,South,14,8695.14,953.07
2023-06-05,Technology,West,12,5530.31,1779.4
2023-06-05,Office Supplies,Central,10,188.18,64.14
2023-06-05,Technology,South,14,4053.18,598.31
2023-06-06,Technology,Central,2,1548.35,167.65
2023-06-06,Office Supplies,South,9,117.0,35.3
2023-06-06,Technology,West,1,1144.22,267.85
2023-06-07,Office Supplies,West,13,777.33,286.32
2023-06-07,Office Supplies,South,7,272.26,107.39
2023-06-07,Office Supplies,West,4,268.77,103.46
2023-06-07,Technology,South,13,10813.34,424.27
2023-06-07,Office Supplies,East,1,114.08,23.21
2023-06-07,Furniture,East,10,1437.04,97.71
2023-06-07,Office Supplies,East,9,359.1,86.56
2023-06-08,Furniture,South,13,3627.59,-122.93
2023-06-08,Furniture,South,7,2839.52,693.1
2023-06-08,Furniture,South,13,6601.62,248.45
2023-06-08,Office Supplies,West,11,845.14,407.56
2023-06-08,Furniture,Central,7,2572.91,585.94
2023-06-08,Office Supplies,West,2,170.72,41.51
2023-06-08,Technology,South,14,3392.52,172.18
2023-06-08,Technology,East,11,11310.8,411.26
2023-06-08,Furniture,West,8,4042.8,432.37
2023-06-09,Office Supplies,West,7,706.94,251.95
2023-06-09,Technology,East,1,771.49,112.31
2023-06-09,Office Supplies,Central,5,328.42,104.72
2023-06-09,Office Supplies,Central,7,545.34,276.77
2023-06-09,Office Supplies,South,4,118.79,31.24
2023-06-09,Technology,Central,5,5221.31,1358.65
2023-06-09,Office Supplies,South,1,78.07,3.96
2023-06-09,Office Supplies,Central,13,1307.27,358.13
2023-06-09,Furniture,South,4,1346.9,345.71
2023-06-09,Furniture,Central,4,782.98,106.62
2023-06-10,Furniture,West,11,3790.32,1063.61
2023-06-10,Office Supplies,East,1,61.59,14.92
2023-06-10,Office Supplies,South,4,194.66,54.55
2023-06-10,Technology,West,1,759.22,197.92
2023-06-10,Office Supplies,South,10,492.92,99.06
2023-06-10,Furniture,West,14,5630.09,1004.46
2023-06-10,Technology,West,2,1065.65,453.93
2023-06-10,Technology,East,2,1133.51,165.46
2023-06-11,Technology,Central,6,2156.08,262.16
2023-06-11,Technology,Central,5,1493.6,173.49
2023-06-11,Technology,South,14,7264.11,1670.15
2023-06-11,Technology,South,13,6542.84,1429.32
2023-06-11,Technology,East,6,3314.22,894.66
2023-06-11,Technology,West,11,5446.41,1837.86
2023-06-11,Technology,Central,12,4046.01,387.59
2023-06-11,Furniture,West,6,1813.36,128.92
2023-06-11,Technology,Central,9,4303.2,639.05
2023-06-12,Technology,South,9,6846.47,1655.62
2023-06-12,Office Supplies,West,1,38.29,10.06
2023-06-12,Furniture,Central,1,385.04,22.29
2023-06-12,Furniture,West,3,739.69,-244.52
2023-06-12,Office Supplies,East,6,320.94,103.94
2023-06-13,Technology,South,3,1425.86,416.52
2023-06-13,Office Supplies,West,10,626.67,278.25
2023-06-13,Furniture,Central,13,2653.77,-488.77
2023-06-13,Furniture,West,4,1746.71,640.77
2023-06-13,Office Supplies,Central,7,677.09,130.23
2023-06-13,Office Supplies,East,3,207.15,60.07
2023-06-13,Furniture,South,2,817.96,11.75
2023-06-13,Technology,South,11,2261.61,540.91
2023-06-13,Technology,East,11,4585.77,1180.12
2023-06-13,Office Supplies,Central,5,611.88,80.37
2023-06-14,Office Supplies,West,3,259.12,81.38
2023-06-14,Technology,East,5,2035.03,422.79
2023-06-14,Furniture,East,1,191.68,-7.36
2023-06-14,Office Supplies,East,6,812.88,238.68
2023-06-14,Office Supplies,Central,7,376.76,176.23
2023-06-14,Office Supplies,South,12,744.69,182.06
2023-06-14,Office Supplies,West,14,1504.57,278.9
2023-06-15,Office Supplies,West,1,49.62,14.85
2023-06-15,Technology,West,4,2831.18,928.31
2023-06-15,Furniture,East,1,390.04,-4.47
2023-06-15,Furniture,West,14,7045.76,-1192.11
2023-06-15,Technology,South,4,1976.37,476.69
2023-06-15,Furniture,West,1,337.2,-30.14
2023-06-15,Office Supplies,South,8,347.5,124.81
2023-06-15,Technology,West,14,12863.33,2048.54
2023-06-15,Technology,South,14,6397.41,435.01
2023-06-16,Technology,Central,10,8046.36,2295.96
2023-06-16,Office Supplies,South,12,1163.4,402.66
2023-06-16,Technology,Central,12,5913.2,-121.56
2023-06-16,Furniture,South,2,475.82,-225.75
2023-06-16,Technology,West,6,2800.03,182.11
2023-06-17,Office Supplies,East,9,811.4,218.86
2023-06-17,Technology,South,7,2679.05,664.17
2023-06-17,Technology,West,7,5406.28,2147.56
2023-06-17,Office Supplies,South,4,52.0,13.41
2023-06-17,Office Supplies,Central,3,302.91,105.21
2023-06-17,Office Supplies,Central,14,981.39,205.69
2023-06-17,Office Supplies,East,12,686.13,122.85
2023-06-17,Office Supplies,Central,7,615.05,118.25
2023-06-18,Office Supplies,East,1,62.7,15.96
2023-06-18,Office Supplies,West,7,395.56,197.2
2023-06-18,Furniture,East,9,6304.4,2123.64
2023-06-18,Technology,East,8,7773.93,2781.78
2023-06-18,Furniture,South,1,273.3,-7.52
2023-06-18,Furniture,Central,2,1030.28,30.12
2023-06-18,Office Supplies,South,10,725.73,275.43
2023-06-19,Technology,East,10,10114.66,3830.77
2023-06-19,Technology,East,9,9535.35,971.57
2023-06-19,Office Supplies,East,6,216.09,90.69
2023-06-19,Furniture,South,1,447.71,154.12
2023-06-20,Office Supplies,East,9,697.05,207.22
2023-06-20,Office Supplies,West,12,524.72,157.24
2023-06-20,Furniture,East,12,3283.26,60.35
2023-06-20,Technology,Central,12,10339.62,2200.91
2023-06-20,Technology,Central,9,3507.64,1063.93
2023-06-20,Office Supplies,East,14,577.78,157.24
2023-06-20,Furniture,Central,11,4441.84,-122.42
2023-06-20,Furniture,West,2,918.35,315.15
2023-06-20,Technology,East,4,2403.24,459.9
2023-06-20,Furniture,East,10,2443.46,-124.55
2023-06-20,Furniture,South,7,4034.94,-312.01
2023-06-21,Office Supplies,South,10,483.3,132.18
2023-06-21,Office Supplies,South,1,70.68,33.0
2023-06-21,Furniture,Central,6,1865.58,322.04
2023-06-21,Technology,East,10,3015.81,733.51
2023-06-22,Office Supplies,South,10,302.2,109.16
2023-06-22,Office Supplies,West,12,581.94,201.41
2023-06-22,Furniture,Central,11,3810.6,-640.99
2023-06-22,Furniture,South,8,2717.01,658.88
2023-06-23,Technology,West,8,4647.63,1566.3
2023-06-23,Technology,East,1,1061.82,25.88
2023-06-24,Furniture,Central,12,1611.37,-198.9
2023-06-24,Office Supplies,South,11,969.01,375.59
2023-06-24,Furniture,Central,6,845.29,78.64
2023-06-24,Technology,South,7,3442.54,341.55
2023-06-24,Technology,West,13,6703.84,654.8
2023-06-24,Office Supplies,West,11,604.28,178.54
2023-06-24,Technology,Central,8,5355.69,1217.63
2023-06-25,Office Supplies,West,6,324.5,98.06
2023-06-25,Office Supplies,West,9,541.88,151.41
2023-06-25,Technology,East,8,4751.07,1490.82
2023-06-25,Technology,East,4,3252.49,721.01
2023-06-25,Office Supplies,East,4,285.26,26.18
2023-06-25,Office Supplies,West,13,934.63,219.73
2023-06-25,Technology,Central,1,585.16,48.98
2023-06-25,Office Supplies,West,4,365.75,132.67
2023-06-25,Office Supplies,South,10,362.74,116.82
2023-06-25,Technology,Central,10,1332.99,150.42
2023-06-26,Technology,East,1,652.15,80.07
2023-06-26,Office Supplies,South,13,720.69,266.84
2023-06-26,Office Supplies,Central,2,60.26,27.29
2023-06-27,Furniture,South,11,4338.12,765.18
2023-06-27,Furniture,East,4,1594.37,694.52
2023-06-27,Technology,West,4,4896.37,1040.68
2023-06-27,Office Supplies,West,6,389.98,186.87
2023-06-27,Furniture,South,12,4767.65,405.46
2023-06-27,Furniture,Central,13,4150.18,-479.55
2023-06-27,Office Supplies,Central,6,238.34,73.4
2023-06-27,Technology,East,10,7354.26,1304.66
2023-06-27,Technology,East,13,8140.03,905.36
2023-06-28,Technology,Central,11,7809.12,2087.35
2023-06-28,Technology,South,10,4410.32,674.9
2023-06-28,Technology,East,9,9645.18,1427.65
2023-06-28,Office Supplies,East,9,405.51,97.17
2023-06-29,Furniture,South,6,3362.04,1274.67
2023-06-29,Office Supplies,East,2,147.82,51.1
2023-06-29,Technology,West,1,241.22,40.83
2023-06-29,Technology,East,13,5634.01,1586.88
2023-06-29,Office Supplies,West,11,1010.43,170.77
2023-06-29,Office Supplies,West,8,706.34,218.36
2023-06-29,Technology,East,7,5863.9,790.63
2023-06-29,Technology,Central,9,10361.4,2072.35
2023-06-30,Technology,East,3,1451.61,98.26
2023-06-30,Office Supplies,East,2,47.72,14.56
2023-06-30,Office Supplies,East,12,569.78,225.49
2023-06-30,Technology,East,3,1613.74,448.22
2023-06-30,Furniture,East,14,4668.67,1228.42
2023-07-01,Office Supplies,East,4,302.68,127.57
2023-07-01,Technology,East,11,10677.54,2127.3
2023-07-01,Technology,West,7,6116.45,713.87
2023-07-01,Office Supplies,East,1,47.98,11.94
2023-07-01,Technology,Central,3,2434.33,781.31
2023-07-01,Furniture,Central,7,91.0,-0.42
2023-07-02,Technology,South,12,560.62,156.0
2023-07-02,Technology,East,2,563.17,145.37
2023-07-02,Furniture,Central,8,2972.17,498.54
2023-07-02,Furniture,East,5,2315.86,167.79
2023-07-02,Office Supplies,Central,9,860.71,293.34
2023-07-02,Technology,South,14,13739.74,4018.49
2023-07-02,Furniture,Central,14,6035.62,2252.75
2023-07-03,Technology,South,7,3299.63,214.29
2023-07-03,Furniture,Central,4,2370.11,707.54
2023-07-04,Office Supplies,West,9,740.71,366.0
2023-07-04,Office Supplies,West,3,177.87,59.71
2023-07-04,Technology,West,6,3174.22,456.66
2023-07-04,Office Supplies,South,2,192.74,28.39
2023-07-04,Furniture,Central,3,1461.5,233.22
2023-07-04,Office Supplies,South,1,114.28,32.57
2023-07-04,Furniture,East,6,3693.25,-263.53
2023-07-04,Technology,West,7,4049.41,-122.26
2023-07-04,Technology,Central,8,11334.12,3677.56
2023-07-04,Furniture,South,12,5446.28,154.64
2023-07-05,Office Supplies,West,14,1312.22,344.13
2023-07-05,Office Supplies,West,10,631.74,171.38
2023-07-05,Technology,Central,14,6085.01,1290.14
2023-07-05,Furniture,West,9,2030.73,303.89
2023-07-05,Technology,East,7,4576.97,1343.57
2023-07-05,Furniture,West,4,1528.23,-76.04
2023-07-05,Furniture,West,11,1513.14,150.16
2023-07-05,Technology,West,6,5477.62,1504.53
2023-07-05,Furniture,Central,8,2345.99,-152.85
2023-07-06,Office Supplies,Central,4,334.44,180.41
2023-07-06,Furniture,East,3,513.76,-53.85
2023-07-06,Technology,West,14,11057.48,2550.28
2023-07-06,Technology,West,5,3431.85,1028.22
2023-07-06,Technology,East,1,328.6,106.94
2023-07-06,Technology,West,2,1665.79,692.12
2023-07-06,Technology,South,13,7299.65,1295.16
2023-07-07,Office Supplies,South,10,649.52,203.95
2023-07-07,Office Supplies,Central,4,401.16,113.53
2023-07-07,Technology,East,14,8273.33,1537.39
2023-07-07,Technology,South,14,2290.32,377.56
2023-07-07,Furniture,West,9,4056.01,1639.44
2023-07-07,Office Supplies,West,7,550.91,165.69
