Order Date,Sales,Profit,Quantity,year,month,day,day_of_week,is_weekend,is_holiday,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7d,rolling_mean_30d
2015-12-02,0.0,0.0,0,2015,12,2,2,0,0,7130.594,13.12,5528.551,2592.500928571429,2482.2833499999997
2015-12-03,1972.645,-105.91659999999996,41,2015,12,3,3,0,0,0.0,1484.082,2800.846,2662.295642857143,2454.67665
2015-12-04,5185.814,-182.66040000000007,72,2015,12,4,4,0,0,1972.645,3109.7835,0.0,2958.8714285714295,2627.5371166666664
2015-12-05,897.322,217.5366,38,2015,12,5,5,1,1,5185.814,1864.482,834.874,2820.705714285715,2629.6187166666664
2015-12-06,6061.502,931.106,110,2015,12,6,6,1,1,897.322,2760.168,11.481,3292.324857142858,2831.2860833333334
2015-12-07,1338.298,382.4588,29,2015,12,7,0,0,0,6061.502,1798.3970000000002,3073.073,3226.596428571429,2773.4602499999996
2015-12-08,2672.728,342.77450000000005,31,2015,12,8,1,0,1,1338.298,7130.594,12196.997,2589.7584285714292,2455.984616666667
2015-12-09,34.02,16.6698,3,2015,12,9,2,0,0,2672.728,0.0,4620.292,2594.6184285714294,2303.1088833333333
2015-12-10,3080.38,761.9428,70,2015,12,10,3,0,0,34.02,1972.645,3536.904,2752.8662857142867,2287.8914166666664
2015-12-11,1590.894,-70.1326,71,2015,12,11,4,0,0,3080.38,5185.814,542.178,2239.3062857142863,2322.8486166666667
2015-12-12,1448.854,390.1145,47,2015,12,12,5,1,0,1590.894,897.322,1127.992,2318.0965714285717,2333.5440166666667
2015-12-13,1023.386,175.9253,27,2015,12,13,6,1,0,1448.854,6061.502,3591.0772,1598.3657142857148,2247.95431
2015-12-14,858.304,132.4591,28,2015,12,14,0,0,0,1023.386,1338.298,2512.71,1529.7951428571432,2192.8074433333336
2015-12-15,5494.796,-1524.4945,37,2015,12,15,1,0,0,858.304,2672.728,702.17,1932.9477142857147,2352.5616433333334
2015-12-16,4.98,2.3406,1,2015,12,16,2,0,0,5494.796,34.02,4072.334,1928.7991428571434,2216.9831766666666
2015-12-17,1918.492,327.5589,43,2015,12,17,3,0,0,4.98,3080.38,3885.986,1762.8151428571434,2151.4000433333335
2015-12-18,935.288,-84.30699999999999,37,2015,12,18,4,0,0,1918.492,1590.894,0.0,1669.1571428571435,2182.57631
2015-12-19,6120.656,1201.565,52,2015,12,19,5,1,0,935.288,1448.854,1040.784,2336.5574285714288,2351.905376666667
2015-12-20,1107.464,66.4668,28,2015,12,20,6,1,0,6120.656,1023.386,2861.15,2348.568571428572,2293.449176666667
2015-12-21,3257.76,679.7548,49,2015,12,21,0,0,1,1107.464,858.304,3613.5748,2691.348000000001,2281.5886833333334
2015-12-22,473.313,6.6432,13,2015,12,22,1,0,1,3257.76,5494.796,614.499,1973.9932857142862,2276.8824833333338
2015-12-23,194.32,56.3528,4,2015,12,23,2,0,1,473.313,4.98,3450.188,2001.041857142858,2168.3535500000003
2015-12-24,7484.566000000001,1414.2555999999995,80,2015,12,24,3,0,1,194.32,1918.492,1218.764,2796.1952857142865,2377.213616666667
2015-12-25,4204.968,906.1599,47,2015,12,25,4,0,1,7484.566000000001,935.288,13.12,3263.2924285714294,2516.9418833333334
2015-12-26,561.486,4.522199999999998,15,2015,12,26,5,1,1,4204.968,6120.656,1484.082,2469.1252857142863,2486.1886833333333
2015-12-27,5148.4472,82.69459999999998,95,2015,12,27,6,1,0,561.486,1107.464,3109.7835,3046.4086,2554.14414
2015-12-28,79.2,2.9106,4,2015,12,28,0,0,0,5148.4472,3257.76,1864.482,2592.3286000000003,2494.6347400000004
2015-12-29,6.36,0.0636,2,2015,12,29,1,0,0,79.2,473.313,2760.168,2525.621028571429,2402.84114
2015-12-30,3251.34,490.6038,18,2015,12,30,2,0,0,6.36,194.32,1798.3970000000002,2962.338171428572,2451.2725733333336
2015-12-31,1381.344,438.4882,49,2015,12,31,3,0,1,3251.34,7484.566000000001,7130.594,2090.4493142857145,2259.6309066666668
2016-01-01,0.0,0.0,0,2016,1,1,4,0,1,1381.344,4204.968,0.0,1489.7396000000006,2259.6309066666668
2016-01-02,405.92,105.541,5,2016,1,2,5,1,0,0.0,561.486,1972.645,1467.5158857142862,2207.40674
2016-01-03,2095.83,386.4860000000001,21,2016,1,3,6,1,0,405.92,5148.4472,5185.814,1031.427714285715,2104.4072733333333
2016-01-04,1069.22,40.402,11,2016,1,4,0,0,0,2095.83,79.2,897.322,1172.8591428571435,2110.1372066666668
2016-01-05,255.904,46.4568,10,2016,1,5,1,0,0,1069.22,6.36,6061.502,1208.508285714286,1916.6172733333333
2016-01-06,0.0,0.0,0,2016,1,6,2,0,0,255.904,3251.34,1338.298,744.0311428571433,1872.0073399999999
2016-01-07,83.576,8.1391,9,2016,1,7,3,0,0,0.0,1381.344,2672.728,558.6357142857148,1785.702273333333
2016-01-08,1859.158,449.1403,25,2016,1,8,4,0,0,83.576,0.0,34.02,824.2297142857149,1846.5402066666668
2016-01-09,743.0459999999999,264.498,16,2016,1,9,5,1,0,1859.158,405.92,3080.38,872.3905714285719,1768.6290733333335
2016-01-10,174.75,55.365300000000005,11,2016,1,10,6,1,0,743.0459999999999,2095.83,1590.894,597.9505714285718,1721.4242733333335
2016-01-11,149.444,25.0834,22,2016,1,11,0,0,0,174.75,1069.22,1448.854,466.5540000000005,1678.1106066666666
2016-01-12,0.0,0.0,0,2016,1,12,1,0,0,149.444,255.904,1023.386,429.9962857142863,1643.9977399999998
2016-01-13,0.0,0.0,0,2016,1,13,2,0,0,0.0,0.0,858.304,429.9962857142863,1615.3876066666667
2016-01-14,405.344,64.046,10,2016,1,14,3,0,0,0.0,83.576,5494.796,475.9631428571434,1445.7392066666666
2016-01-15,701.923,196.1224,26,2016,1,15,4,0,0,405.344,1859.158,4.98,310.64385714285766,1468.97064
2016-01-16,102.218,15.9965,5,2016,1,16,5,1,0,701.923,743.0459999999999,1918.492,219.09700000000052,1408.4281733333332
2016-01-17,1040.55,176.2682,11,2016,1,17,6,1,0,102.218,174.75,935.288,342.78271428571486,1411.9369066666668
2016-01-18,0.0,0.0,0,2016,1,18,0,0,0,1040.55,149.444,6120.656,321.43357142857195,1207.91504
2016-01-19,0.0,0.0,0,2016,1,19,1,0,0,0.0,0.0,1107.464,321.43357142857195,1170.9995733333335
2016-01-20,0.0,0.0,0,2016,1,20,2,0,0,0.0,0.0,3257.76,321.43357142857195,1062.4075733333332
2016-01-21,1167.056,70.25280000000001,9,2016,1,21,3,0,0,0.0,405.344,473.313,430.249571428572,1085.53234
2016-01-22,917.63,23.530900000000003,48,2016,1,22,4,0,0,1167.056,701.923,194.32,461.06485714285765,1109.6426733333333
2016-01-23,1732.3,474.0368,28,2016,1,23,5,1,0,917.63,102.218,7484.566000000001,693.9337142857148,917.9004733333333
2016-01-24,31.36,15.68,4,2016,1,24,6,1,0,1732.3,1040.55,4204.968,549.7637142857149,778.7802066666666
2016-01-25,858.712,-65.8542,24,2016,1,25,0,0,0,31.36,0.0,561.486,672.4368571428577,788.68774
2016-01-26,0.0,0.0,0,2016,1,26,1,0,0,858.712,0.0,5148.4472,672.4368571428577,617.0728333333333
2016-01-27,0.0,0.0,0,2016,1,27,2,0,0,0.0,0.0,79.2,672.4368571428577,614.4328333333334
2016-01-28,39.68,10.3168,2,2016,1,28,3,0,0,0.0,1167.056,6.36,511.38314285714335,615.5435
2016-01-29,0.0,0.0,0,2016,1,29,4,0,0,39.68,917.63,3251.34,380.2931428571434,507.1655
2016-01-30,3107.316,-284.2246,41,2016,1,30,5,1,0,0.0,1732.3,1381.344,576.7240000000005,564.6978999999999
2016-01-31,1601.554,747.5398,20,2016,1,31,6,1,0,3107.316,31.36,0.0,801.037428571429,618.0830333333332
2016-02-01,161.97,63.2162,9,2016,2,1,0,0,0,1601.554,858.712,405.92,701.5028571428577,609.9513666666667
2016-02-02,8996.784,2753.711,24,2016,2,2,1,0,0,161.97,0.0,2095.83,1986.7577142857149,839.9831666666666
2016-02-03,866.4,225.264,4,2016,2,3,2,0,0,8996.784,0.0,1069.22,2110.529142857143,833.2225
2016-02-04,197.868,31.1968,6,2016,2,4,3,0,0,866.4,39.68,255.904,2133.127428571429,831.2879666666666
2016-02-05,2994.476,721.2766,55,2016,2,5,4,0,0,197.868,0.0,0.0,2560.9097142857145,931.1038333333332
2016-02-06,132.224,-18.1808,4,2016,2,6,5,1,0,2994.476,3107.316,83.576,2135.8965714285723,932.7254333333333
2016-02-07,762.142,74.2225,14,2016,2,7,6,1,0,132.224,1601.554,1859.158,2015.9805714285721,896.1582333333333
2016-02-08,1369.476,126.8973,7,2016,2,8,0,0,1,762.142,161.97,743.0459999999999,2188.4814285714288,917.0392333333333
2016-02-09,121.83,50.73779999999999,5,2016,2,9,1,0,1,1369.476,8996.784,174.75,920.6308571428577,915.2752333333334
2016-02-10,0.0,0.0,0,2016,2,10,2,0,0,121.83,866.4,149.444,796.8594285714291,910.2937666666668
2016-02-11,69.93,0.6993,7,2016,2,11,3,0,0,0.0,197.868,0.0,778.582571428572,912.6247666666667
2016-02-12,1366.04,182.998,10,2016,2,12,4,0,0,69.93,2994.476,0.0,545.9488571428576,958.1594333333334
2016-02-13,146.82,73.41,3,2016,2,13,5,1,0,1366.04,132.224,405.344,548.0340000000004,949.5419666666668
2016-02-14,837.921,30.374700000000004,20,2016,2,14,6,1,0,146.82,762.142,701.923,558.8595714285719,954.0752333333334
2016-02-15,407.072,128.0602,7,2016,2,15,0,0,0,837.921,1369.476,102.218,421.3732857142862,964.2370333333333
2016-02-16,1135.638,-71.02680000000001,27,2016,2,16,1,0,0,407.072,121.83,1040.55,566.2030000000005,967.4066333333334
2016-02-17,0.0,0.0,0,2016,2,17,2,0,0,1135.638,0.0,0.0,566.2030000000005,967.4066333333334
2016-02-18,0.0,0.0,0,2016,2,18,3,0,0,0.0,69.93,0.0,556.2130000000004,967.4066333333334
2016-02-19,392.66,68.4625,13,2016,2,19,4,0,0,0.0,1366.04,0.0,417.1587142857148,980.4953
2016-02-20,16.496,5.5674,2,2016,2,20,5,1,0,392.66,146.82,1167.056,398.5410000000005,942.1433
2016-02-21,1524.126,207.6645,42,2016,2,21,6,1,0,16.496,837.921,917.63,496.5702857142862,962.3598333333333
2016-02-22,983.17,213.2609,18,2016,2,22,0,0,0,1524.126,407.072,1732.3,578.8700000000005,937.3888333333333
2016-02-23,57.576,21.591,3,2016,2,23,1,0,0,983.17,1135.638,31.36,424.86114285714336,938.2627
2016-02-24,0.0,0.0,0,2016,2,24,2,0,0,57.576,0.0,858.712,424.86114285714336,909.6389666666668
2016-02-25,46.72,17.52,5,2016,2,25,3,0,0,0.0,0.0,0.0,431.535428571429,911.1963
2016-02-26,0.0,0.0,0,2016,2,26,4,0,0,46.72,392.66,0.0,375.44114285714335,911.1963
2016-02-27,243.892,71.0836,8,2016,2,27,5,1,0,0.0,16.496,39.68,407.92628571428617,918.0033666666666
2016-02-28,36.48,18.24,6,2016,2,28,6,1,0,243.892,1524.126,0.0,195.40542857142904,919.2193666666666
2016-02-29,111.104,8.3328,7,2016,2,29,0,0,0,36.48,983.17,3107.316,70.82457142857191,819.3456333333335
2016-03-01,6285.8060000000005,2267.4251,20,2016,3,1,1,0,0,111.104,57.576,1601.554,960.5717142857148,975.4873666666666
2016-03-02,0.0,0.0,0,2016,3,2,2,0,1,6285.8060000000005,0.0,161.97,960.5717142857148,970.0883666666666
2016-03-03,7264.422,-383.7433,59,2016,3,3,3,0,0,0.0,46.72,8996.784,1991.6720000000005,912.3429666666667
2016-03-04,315.45,130.24790000000002,10,2016,3,4,4,0,0,7264.422,0.0,866.4,2036.7362857142864,893.9779666666667
2016-03-05,162.344,49.5943,4,2016,3,5,5,1,0,315.45,243.892,197.868,2025.086571428572,892.7938333333333
2016-03-06,811.303,-389.1555,20,2016,3,6,6,1,0,162.344,36.48,2994.476,2135.7755714285718,820.0214
2016-03-07,21.072,1.5804,3,2016,3,7,0,0,0,811.303,111.104,132.224,2122.9138571428575,816.3163333333333
2016-03-08,2190.81,216.5398,54,2016,3,8,1,0,0,21.072,6285.8060000000005,762.142,1537.914428571429,863.9386
2016-03-09,635.6,212.0786,18,2016,3,9,2,0,0,2190.81,0.0,1369.476,1628.714428571429,839.4760666666666
2016-03-10,7879.734,745.8323,22,2016,3,10,3,0,0,635.6,7264.422,121.83,1716.6161428571434,1098.0728666666666
2016-03-11,896.0219999999999,162.76579999999998,18,2016,3,11,4,0,0,7879.734,315.45,0.0,1799.5550000000003,1127.9402666666667
2016-03-12,1694.6419999999998,167.7573,24,2016,3,12,5,1,0,896.0219999999999,162.344,69.93,2018.454714285715,1182.0973333333334
2016-03-13,8866.882,-543.3346,70,2016,3,13,6,1,0,1694.6419999999998,811.303,1366.04,3169.2517142857146,1432.1254
2016-03-14,669.3679999999999,6.704199999999999,28,2016,3,14,0,0,0,8866.882,21.072,146.82,3261.8654285714288,1449.5436666666667
2016-03-15,2356.808,61.35689999999997,37,2016,3,15,1,0,0,669.3679999999999,2190.81,837.921,3285.5794285714287,1500.1732333333334
2016-03-16,0.0,0.0,0,2016,3,16,2,0,0,2356.808,635.6,407.072,3194.779428571429,1486.6041666666667
2016-03-17,2360.3340000000003,708.7041,21,2016,3,17,3,0,0,0.0,7879.734,1135.638,2406.293714285715,1527.4273666666666
2016-03-18,1061.682,-7.760999999999996,6,2016,3,18,4,0,0,2360.3340000000003,896.0219999999999,0.0,2429.959428571429,1562.8167666666666
2016-03-19,138.68,-105.7262,9,2016,3,19,5,1,0,1061.682,1694.6419999999998,0.0,2207.679142857143,1567.4394333333332
2016-03-20,928.311,163.19510000000002,23,2016,3,20,6,1,0,138.68,8866.882,392.66,1073.5975714285719,1585.2944666666667
2016-03-21,645.7059999999999,-4.161,13,2016,3,21,0,0,0,928.311,669.3679999999999,16.496,1070.2172857142864,1606.2681333333335
2016-03-22,226.468,34.0216,9,2016,3,22,1,0,0,645.7059999999999,2356.808,1524.126,765.8830000000005,1563.0128666666667
2016-03-23,0.0,0.0,0,2016,3,23,2,0,0,226.468,0.0,983.17,765.8830000000006,1530.2405333333334
2016-03-24,745.774,-204.0048,10,2016,3,24,3,0,0,0.0,2360.3340000000003,57.576,535.231571428572,1553.1804666666665
2016-03-25,1346.97,262.4715,8,2016,3,25,4,0,1,745.774,1061.682,0.0,575.9870000000005,1598.0794666666666
2016-03-26,682.246,20.5017,19,2016,3,26,5,1,0,1346.97,138.68,46.72,653.6392857142862,1619.2636666666665
2016-03-27,92.7,35.8254,7,2016,3,27,6,1,0,682.246,928.311,0.0,534.2662857142863,1622.3536666666664
2016-03-28,125.3,11.6594,7,2016,3,28,0,0,0,92.7,645.7059999999999,243.892,459.922571428572,1618.4006
2016-03-29,2659.339,-8.992899999999999,48,2016,3,29,1,0,0,125.3,226.468,36.48,807.4755714285719,1705.8292333333334
2016-03-30,11.34,5.5566,1,2016,3,30,2,0,0,2659.339,0.0,111.104,809.0955714285719,1702.503766666667
2016-03-31,640.762,-4.970700000000008,11,2016,3,31,3,0,0,11.34,745.774,6285.8060000000005,794.0938571428577,1514.3356333333331
2016-04-01,2161.48,485.771,61,2016,4,1,4,0,1,640.762,1346.97,0.0,910.452428571429,1586.3849666666667
2016-04-02,1454.9,378.274,5,2016,4,2,5,1,0,2161.48,682.246,7264.422,1020.8315714285719,1392.7342333333333
2016-04-03,441.198,66.833,20,2016,4,3,6,1,0,1454.9,92.7,315.45,1070.6170000000004,1396.9258333333335
2016-04-04,970.194,256.3547,15,2016,4,4,0,0,0,441.198,125.3,162.344,1191.3161428571434,1423.8541666666667
2016-04-05,1046.3339999999998,-177.3102,14,2016,4,5,1,0,0,970.194,2659.339,811.303,960.8868571428577,1431.6885333333332
2016-04-06,1294.75,336.635,5,2016,4,6,2,0,0,1046.3339999999998,11.34,21.072,1144.2311428571434,1474.1444666666664
2016-04-07,1970.574,546.7635,16,2016,4,7,3,0,0,1294.75,640.762,2190.81,1334.2042857142862,1466.8032666666666
2016-04-08,2906.404,-1680.9997,76,2016,4,8,4,0,0,1970.574,2161.48,635.6,1440.6220000000005,1542.4967333333334
2016-04-09,1115.197,156.4469,18,2016,4,9,5,1,0,2906.404,1454.9,7879.734,1392.0930000000005,1317.0121666666666
2016-04-10,950.594,158.16819999999998,32,2016,4,10,6,1,0,1115.197,441.198,896.0219999999999,1464.8638571428578,1318.8312333333333
2016-04-11,0.0,0.0,0,2016,4,11,0,0,0,950.594,970.194,1694.6419999999998,1326.264714285715,1262.3431666666665
2016-04-12,1542.53,59.4319,34,2016,4,12,1,0,1,0.0,1046.3339999999998,8866.882,1397.1498571428576,1018.1981000000001
2016-04-13,6.12,2.8764,3,2016,4,13,2,0,0,1542.53,1294.75,669.3679999999999,1213.0598571428577,996.0898333333333
2016-04-14,1466.572,171.6586,20,2016,4,14,3,0,1,6.12,1970.574,2356.808,1141.0595714285719,966.4153
2016-04-15,2201.856,63.0073,33,2016,4,15,4,0,0,1466.572,2906.404,0.0,1040.4098571428576,1039.8105
2016-04-16,9335.086,2434.1032,31,2016,4,16,5,1,1,2201.856,1115.197,2360.3340000000003,2214.679714285715,1272.302233333333
2016-04-17,421.085,57.5114,22,2016,4,17,6,1,1,9335.086,950.594,1061.682,2139.0355714285715,1250.949
2016-04-18,2514.538,-61.6424,29,2016,4,18,0,0,1,421.085,0.0,138.68,2498.2552857142864,1330.1442666666667
2016-04-19,1414.132,194.7754,47,2016,4,19,1,0,1,2514.538,1542.53,928.311,2479.9127142857146,1346.3383
2016-04-20,0.0,0.0,0,2016,4,20,2,0,1,1414.132,6.12,645.7059999999999,2479.038428571429,1324.8147666666666
2016-04-21,271.616,-174.74280000000002,31,2016,4,21,3,0,1,0.0,1466.572,226.468,2308.330428571429,1326.3197
2016-04-22,1765.465,-826.5596,37,2016,4,22,4,0,1,271.616,2201.856,0.0,2245.9888571428573,1385.1685333333332
2016-04-23,720.368,244.18,35,2016,4,23,5,1,1,1765.465,9335.086,745.774,1015.3148571428576,1384.3216666666667
2016-04-24,1607.1,218.484,15,2016,4,24,6,1,1,720.368,421.085,1346.97,1184.745571428572,1392.9926666666665
2016-04-25,108.42,-37.9432,7,2016,4,25,0,0,1,1607.1,2514.538,682.246,841.014428571429,1373.8651333333332
2016-04-26,434.646,62.7822,3,2016,4,26,1,0,1,108.42,1414.132,92.7,701.0878571428576,1385.2633333333333
2016-04-27,0.0,0.0,0,2016,4,27,2,0,1,434.646,0.0,125.3,701.0878571428576,1381.0866666666666
2016-04-28,486.672,27.9565,14,2016,4,28,3,0,1,0.0,271.616,2659.339,731.8101428571434,1308.6644333333331
2016-04-29,0.0,0.0,0,2016,4,29,4,0,1,486.672,1765.465,11.34,479.6008571428577,1308.2864333333332
2016-04-30,142.208,14.9996,12,2016,4,30,5,1,1,0.0,720.368,640.762,397.00657142857193,1291.6679666666669
2016-05-01,517.866,-75.2426,13,2016,5,1,6,1,1,142.208,1607.1,2161.48,241.4017142857148,1236.8808333333332
2016-05-02,1098.136,58.1074,42,2016,5,2,0,0,1,517.866,108.42,1454.9,382.78971428571475,1224.9886999999997
2016-05-03,1099.013,-309.4466,31,2016,5,3,1,0,1,1098.136,434.646,441.198,477.6992857142862,1246.9158666666667
2016-05-04,0.0,0.0,0,2016,5,4,2,0,1,1099.013,0.0,970.194,477.6992857142862,1214.5760666666667
2016-05-05,2701.28,449.3112,40,2016,5,5,3,0,1,0.0,486.672,1046.3339999999998,794.0718571428578,1269.7409333333335
2016-05-06,236.96,49.6633,20,2016,5,6,4,0,1,2701.28,0.0,1294.75,827.9232857142862,1234.4812666666667
2016-05-07,4835.976,1322.131,32,2016,5,7,5,1,1,236.96,142.208,1970.574,1498.461571428572,1329.9946666666665
2016-05-08,1340.244,154.6985,16,2016,5,8,6,1,1,4835.976,517.866,2906.404,1615.944142857143,1277.7893333333334
2016-05-09,1283.512,9.50859999999999,48,2016,5,9,0,0,1,1340.244,1098.136,1115.197,1642.426428571429,1283.3998333333332
2016-05-10,763.0200000000001,-115.7508,6,2016,5,10,1,0,1,1283.512,1099.013,950.594,1594.4274285714291,1277.1473666666668
2016-05-11,5.98,2.691,1,2016,5,11,2,0,1,763.0200000000001,0.0,0.0,1595.2817142857148,1277.3466999999998
2016-05-12,918.878,367.1883,25,2016,5,12,3,0,1,5.98,2701.28,1542.53,1340.6528571428576,1256.5583000000001
2016-05-13,0.0,0.0,0,2016,5,13,4,0,1,918.878,236.96,6.12,1306.8014285714291,1256.3543
2016-05-14,455.93,40.8575,37,2016,5,14,5,1,1,0.0,4835.976,1466.572,681.080571428572,1222.6662333333334
2016-05-15,648.9119999999999,273.3048,26,2016,5,15,6,1,1,455.93,1340.244,2201.856,582.3188571428576,1170.9014333333332
2016-05-16,880.4599999999999,41.601,20,2016,5,16,0,0,1,648.9119999999999,1283.512,9335.086,524.7400000000005,889.0805666666668
2016-05-17,346.922,16.380900000000004,36,2016,5,17,1,0,0,880.4599999999999,763.0200000000001,421.085,465.29742857142907,886.6084666666667
2016-05-18,122.22,34.8606,6,2016,5,18,2,0,0,346.922,5.98,2514.538,481.9031428571434,806.8645333333334
2016-05-19,1582.008,325.799,42,2016,5,19,3,0,0,122.22,918.878,1414.132,576.6360000000005,812.4603999999999
2016-05-20,2471.913,328.2993,23,2016,5,20,4,0,0,1582.008,0.0,0.0,929.7664285714291,894.8575
2016-05-21,2718.2140000000004,271.2109,31,2016,5,21,5,1,0,2471.913,455.93,271.616,1252.9498571428576,976.4107666666666
2016-05-22,1799.2,386.2747,29,2016,5,22,6,1,0,2718.2140000000004,648.9119999999999,1765.465,1417.276714285715,977.5352666666666
2016-05-23,10560.978,1262.1899999999998,23,2016,5,23,0,0,0,1799.2,880.4599999999999,720.368,2800.2078571428574,1305.5556
2016-05-24,277.756,115.4542,12,2016,5,24,1,0,0,10560.978,346.922,1607.1,2790.3270000000007,1261.2441333333334
2016-05-25,1311.97,167.6508,15,2016,5,25,2,0,0,277.756,122.22,108.42,2960.291285714286,1301.3624666666667
2016-05-26,1975.356,70.63059999999999,58,2016,5,26,3,0,0,1311.97,1582.008,434.646,3016.4838571428577,1352.7194666666667
2016-05-27,5305.078,989.5656,27,2016,5,27,4,0,1,1975.356,2471.913,0.0,3421.221714285715,1529.5554000000002
2016-05-28,2137.324,305.5458,56,2016,5,28,5,1,0,5305.078,2718.2140000000004,486.672,3338.237428571429,1584.5771333333334
2016-05-29,1063.185,291.9959,18,2016,5,29,6,1,0,2137.324,1799.2,0.0,3233.092428571429,1620.0166333333334
2016-05-30,8090.578,1777.9959,109,2016,5,30,0,0,0,1063.185,10560.978,142.208,2880.1781428571435,1884.9623
2016-05-31,438.859,49.6696,21,2016,5,31,1,0,0,8090.578,277.756,517.866,2903.1928571428575,1882.3287333333333
2016-06-01,0.0,0.0,0,2016,6,1,2,0,0,438.859,1311.97,1098.136,2715.768571428572,1845.7242
2016-06-02,157.844,23.579600000000003,19,2016,6,2,3,0,0,0.0,1975.356,1099.013,2456.1240000000007,1814.3519000000001
2016-06-03,71.088,-1.7772,2,2016,6,3,4,0,0,157.844,5305.078,0.0,1708.4111428571434,1816.7214999999999
2016-06-04,2316.523,-29.897700000000015,38,2016,6,4,5,1,0,71.088,2137.324,2701.28,1734.0110000000006,1803.8962666666666
2016-06-05,659.82,121.3312,30,2016,6,5,6,1,0,2316.523,1063.185,236.96,1676.387428571429,1817.9916
2016-06-06,6026.312,1049.4815,67,2016,6,6,0,0,0,659.82,8090.578,4835.976,1381.4922857142863,1857.6694666666665
2016-06-07,51.562,22.9219,13,2016,6,7,1,0,0,6026.312,438.859,1340.244,1326.1641428571434,1814.7134
2016-06-08,0.0,0.0,0,2016,6,8,2,0,0,51.562,0.0,1283.512,1326.1641428571434,1771.929666666667
2016-06-09,1688.4720000000002,179.1381,11,2016,6,9,3,0,0,0.0,157.844,763.0200000000001,1544.8252857142863,1802.7780666666665
2016-06-10,1412.3960000000002,-183.5896,19,2016,6,10,4,0,0,1688.4720000000002,71.088,5.98,1736.4407142857149,1849.6586
2016-06-11,1623.416,237.9551,40,2016,6,11,5,1,0,1412.3960000000002,2316.523,918.878,1637.425428571429,1873.1432
2016-06-12,2962.563,282.5019,94,2016,6,12,6,1,0,1623.416,659.82,0.0,1966.388714285715,1971.8953
2016-06-13,430.4380000000001,114.9353,8,2016,6,13,0,0,0,2962.563,6026.312,455.93,1166.9781428571434,1971.0455666666667
2016-06-14,3457.099,326.6274,38,2016,6,14,1,0,0,430.4380000000001,51.562,648.9119999999999,1653.4834285714294,2064.6518
2016-06-15,173.488,54.215,7,2016,6,15,2,0,0,3457.099,0.0,880.4599999999999,1678.2674285714293,2041.0860666666667
2016-06-16,147.27499999999998,24.491,9,2016,6,16,3,0,0,173.488,1688.4720000000002,346.922,1458.0964285714292,2034.4311666666667
2016-06-17,3000.92,277.3227,60,2016,6,17,4,0,0,147.27499999999998,1412.3960000000002,122.22,1685.0284285714292,2130.387833333333
2016-06-18,541.938,115.9074,9,2016,6,18,5,1,0,3000.92,1623.416,1582.008,1530.531571428572,2095.7188333333334
2016-06-19,17.12,8.0464,2,2016,6,19,6,1,0,541.938,2962.563,2471.913,1109.7540000000006,2013.8924000000002
2016-06-20,1229.548,153.8827,59,2016,6,20,0,0,0,17.12,430.4380000000001,2718.2140000000004,1223.9125714285722,1964.2702
2016-06-21,577.108,27.759200000000003,14,2016,6,21,1,0,0,1229.548,3457.099,1799.2,812.4852857142862,1923.5338000000002
2016-06-22,0.0,0.0,0,2016,6,22,2,0,0,577.108,173.488,10560.978,787.7012857142862,1571.5012
2016-06-23,2475.094,345.1115,48,2016,6,23,3,0,1,0.0,147.27499999999998,277.756,1120.2468571428576,1644.7458000000001
2016-06-24,5310.952,720.6928,23,2016,6,24,4,0,0,2475.094,3000.92,1311.97,1450.2514285714292,1778.0452
2016-06-25,893.266,-112.1216,20,2016,6,25,5,1,1,5310.952,541.938,1975.356,1500.4411428571434,1741.9755333333335
2016-06-26,1919.6,428.856,57,2016,6,26,6,1,0,893.266,17.12,5305.078,1772.2240000000006,1629.1262666666667
2016-06-27,778.7059999999999,17.0654,12,2016,6,27,0,0,0,1919.6,1229.548,2137.324,1707.8180000000007,1583.839
2016-06-28,877.156,226.2909,20,2016,6,28,1,0,0,778.7059999999999,577.108,1063.185,1750.6820000000005,1577.6380333333334
2016-06-29,191.88,19.188,6,2016,6,29,2,0,0,877.156,0.0,8090.578,1778.093428571429,1314.3481
2016-06-30,1352.9499999999998,300.4632,17,2016,6,30,3,0,0,191.88,2475.094,438.859,1617.7871428571434,1344.8178
2016-07-01,1724.376,545.6346,25,2016,7,1,4,0,0,1352.9499999999998,5310.952,0.0,1105.4191428571432,1402.297
2016-07-02,772.786,37.1906,16,2016,7,2,5,1,0,1724.376,893.266,157.844,1088.2077142857147,1422.7950666666666
2016-07-03,847.6999999999999,242.9458,16,2016,7,3,6,1,1,772.786,1919.6,71.088,935.0791428571432,1448.6821333333332
2016-07-04,1651.301,293.19010000000003,27,2016,7,4,0,0,0,847.6999999999999,778.7059999999999,2316.523,1059.7355714285718,1426.5080666666665
2016-07-05,0.0,0.0,0,2016,7,5,1,0,0,1651.301,877.156,659.82,934.4275714285719,1404.5140666666666
2016-07-06,0.0,0.0,0,2016,7,6,2,0,0,0.0,191.88,6026.312,907.0161428571433,1203.637
2016-07-07,3882.231,1007.9792,59,2016,7,7,3,0,0,0.0,1352.9499999999998,51.562,1268.3420000000006,1331.3259666666665
2016-07-08,2616.512,243.6091,41,2016,7,8,4,0,0,3882.231,1724.376,0.0,1395.7900000000006,1418.5430333333331
2016-07-09,573.286,87.40960000000001,6,2016,7,9,5,1,0,2616.512,772.786,1688.4720000000002,1367.2900000000006,1381.3701666666668
